frame,direction,error_raw,error_filtered,angle_deg,v,straight_boost,left_cmd,right_cmd,fps
1770,left,-222.7680,-122.7557,-0.06,30.0,0.0,60.0,0.0,51.2
1771,left,-424.0355,-213.1397,-0.03,30.0,0.0,60.0,0.0,50.8
1772,left,-424.0355,-276.4084,-0.03,30.0,0.0,60.0,0.0,50.5
1773,left,-248.1413,-267.9283,-0.05,30.0,0.0,60.0,0.0,50.4
1774,left,265.7345,-107.8295,0.05,30.0,0.0,0.0,60.0,50.1
1775,right,265.7345,4.2397,0.05,30.0,0.0,0.0,60.0,50.0
1776,right,152.1614,48.6162,0.09,30.0,0.0,0.0,60.1,49.4
1777,right,295.0415,122.5438,0.04,30.0,0.0,0.0,60.0,49.6
1778,right,295.0415,174.2931,0.04,30.0,0.0,0.0,60.0,49.7
1779,right,-180.3997,67.8853,-0.07,30.0,0.0,60.0,0.0,49.5
1780,right,199.3147,107.3141,0.07,30.0,0.0,0.0,60.0,49.8
1781,right,199.3147,134.9143,0.07,30.0,0.0,0.0,60.0,50.0
1782,right,-213.2968,30.4510,-0.06,30.0,0.0,60.0,0.0,50.2
1783,right,230.1514,90.3611,0.06,30.0,0.0,0.0,60.0,50.4
1784,right,230.1514,132.2982,0.06,30.0,0.0,0.0,60.0,50.6
1785,right,234.3215,162.9052,0.06,30.0,0.0,0.0,60.0,50.7
1786,right,234.3215,184.3301,0.06,30.0,0.0,0.0,60.0,50.8
1787,right,-61.0517,110.7155,-0.22,30.1,0.0,60.1,0.0,50.8
1788,right,-54.5797,61.1270,-0.24,30.1,0.0,60.2,0.0,51.0
1789,right,-54.5797,26.4150,-0.24,30.1,0.0,60.2,0.0,51.1
1790,left,-80.1041,-5.5408,-0.16,30.1,0.0,60.1,0.0,51.2
1791,left,-80.1041,-27.9098,-0.16,30.1,0.0,60.1,0.0,51.2
1792,left,-164.2189,-68.8025,-0.08,30.0,0.0,60.1,0.0,51.1
1793,left,-137.2746,-89.3441,-0.10,30.0,0.0,60.1,0.0,51.0
1794,left,-137.2746,-103.7233,-0.10,30.0,0.0,60.1,0.0,51.2
1795,left,-173.0982,-124.5358,-0.08,30.0,0.0,60.1,0.0,50.9
1796,left,-136.5853,-128.1506,-0.10,30.0,0.0,60.1,0.0,51.1
1797,left,-136.5853,-130.6810,-0.10,30.0,0.0,60.1,0.0,51.2
1798,left,-497.4417,-240.7092,-0.03,30.0,0.0,60.0,0.0,51.3
1799,left,-497.4417,-317.7289,-0.03,30.0,0.0,60.0,0.0,51.4
1800,left,-380.2374,-336.4815,-0.03,30.0,0.0,60.0,0.0,50.7
1801,left,64.6580,-216.1396,0.20,30.1,0.0,0.0,60.1,50.8
1802,left,64.6580,-131.9003,0.20,30.1,0.0,0.0,60.1,50.8
1803,left,71.6489,-70.8356,0.18,30.1,0.0,0.0,60.1,50.9
1804,left,61.7578,-31.0576,0.21,30.1,0.0,0.0,60.1,51.0
1805,left,61.7578,-3.2130,0.21,30.1,0.0,0.0,60.1,51.1
1806,right,82.5935,22.5290,0.16,30.1,0.0,0.0,60.1,51.2
1807,right,82.5935,40.5483,0.16,30.1,0.0,0.0,60.1,51.3
1808,right,514.3612,182.6922,0.03,30.0,0.0,0.0,60.0,51.0
1809,right,142.5883,170.6610,0.09,30.0,0.0,0.0,60.1,51.1
1810,right,142.5883,162.2392,0.09,30.0,0.0,0.0,60.1,51.0
1811,left,-490.3128,-33.5264,-0.03,30.0,0.0,60.0,0.0,50.9
1812,left,-73.6408,-45.5607,-0.18,30.1,0.0,60.1,0.0,51.0
1813,left,-73.6408,-53.9847,-0.18,30.1,0.0,60.1,0.0,51.0
1814,left,-105.9147,-69.5637,-0.13,30.0,0.0,60.1,0.0,50.5
1815,left,-65.8445,-68.4480,-0.20,30.1,0.0,60.1,0.0,50.5
1816,left,-65.8445,-67.6669,-0.20,30.1,0.0,60.1,0.0,50.7
1817,left,-106.7438,-79.3900,-0.13,30.0,0.0,60.1,0.0,50.6
1818,left,-106.7438,-87.5962,-0.13,30.0,0.0,60.1,0.0,49.9
1819,left,-180.5034,-115.4683,-0.07,30.0,0.0,60.0,0.0,50.1
1820,left,-138.7595,-122.4557,-0.10,30.0,0.0,60.1,0.0,50.2
1821,left,-138.7595,-127.3468,-0.10,30.0,0.0,60.1,0.0,50.4
1822,left,-597.5395,-268.4046,-0.02,30.0,0.0,60.0,0.0,50.1
1823,left,111.5624,-154.4145,0.12,30.0,0.0,0.0,60.1,50.3
1824,left,111.5624,-74.6214,0.12,30.0,0.0,0.0,60.1,50.5
1825,right,240.4648,19.9044,0.06,30.0,0.0,0.0,60.0,50.6
1826,right,240.4648,86.0725,0.06,30.0,0.0,0.0,60.0,50.6
1827,right,483.1269,205.1889,0.03,30.0,0.0,0.0,60.0,50.7
1828,left,-587.0533,-32.4838,-0.02,30.0,0.0,60.0,0.0,50.7
1829,left,-587.0533,-198.8546,-0.02,30.0,0.0,60.0,0.0,50.9
1830,left,85.1960,-113.6394,0.15,30.1,0.0,0.0,60.1,50.7
1831,left,-131.9982,-119.1471,-0.10,30.0,0.0,60.1,0.0,50.9
1832,left,-131.9982,-123.0024,-0.10,30.0,0.0,60.1,0.0,51.0
1833,left,-155.4003,-132.7218,-0.09,30.0,0.0,60.1,0.0,51.1
1834,left,-155.4003,-139.5253,-0.09,30.0,0.0,60.1,0.0,50.3
1835,left,191.5823,-40.1930,0.07,30.0,0.0,0.0,60.0,50.3
1836,left,88.5373,-1.5739,0.15,30.0,0.0,0.0,60.1,50.5
1837,right,88.5373,25.4594,0.15,30.0,0.0,0.0,60.1,50.6
1838,left,-126.6865,-20.1843,-0.11,30.0,0.0,60.1,0.0,50.3
1839,left,-419.3425,-139.9318,-0.03,30.0,0.0,60.0,0.0,50.5
1840,left,-419.3425,-223.7550,-0.03,30.0,0.0,60.0,0.0,50.7
1841,left,414.8508,-32.1732,0.03,30.0,0.0,0.0,60.0,50.7
1842,left,-118.8668,-58.1813,-0.11,30.0,0.0,60.1,0.0,50.8
1843,left,-118.8668,-76.3870,-0.11,30.0,0.0,60.1,0.0,51.0
1844,right,202.7330,7.3490,0.06,30.0,0.0,0.0,60.0,51.2
1845,right,202.7330,65.9642,0.06,30.0,0.0,0.0,60.0,51.3
1846,right,115.1937,80.7330,0.11,30.0,0.0,0.0,60.1,50.6
1847,right,58.2585,73.9907,0.22,30.1,0.0,0.0,60.1,50.3
1848,right,58.2585,69.2710,0.22,30.1,0.0,0.0,60.1,50.5
1849,right,68.7693,69.1205,0.19,30.1,0.0,0.0,60.1,50.1
1850,right,68.7693,69.0151,0.19,30.1,0.0,0.0,60.1,49.9
1851,left,-544.5706,-115.0606,-0.02,30.0,0.0,60.0,0.0,49.7
1852,left,213.7217,-16.4259,0.06,30.0,0.0,0.0,60.0,49.7
1853,left,-80.2646,-35.5775,-0.17,30.1,0.0,60.1,0.0,50.0
1854,left,-80.2646,-48.9836,-0.17,30.1,0.0,60.1,0.0,50.2
1855,left,-153.5417,-80.3511,-0.09,30.0,0.0,60.1,0.0,50.5
1856,left,-153.5417,-102.3083,-0.09,30.0,0.0,60.1,0.0,50.4
1857,left,-90.8725,-98.8775,-0.15,30.0,0.0,60.1,0.0,50.2
1858,left,-47.1089,-83.3470,-0.29,30.1,0.0,0.0,60.2,50.4
